X,Y,Z,Cost
351,156,148,43024
351,156,149,43050
351,156,150,43296
352,153,147,42992
352,153,148,42836
352,154,147,42914
352,154,148,42580
352,154,149,42484
352,154,150,43284
352,155,147,43096
352,155,148,42782
352,155,149,42730
352,155,150,42876
352,155,151,43140
352,156,148,43222
352,156,149,43206
352,156,150,43408
353,152,147,43342
353,153,147,43160
353,153,148,42766
353,153,149,42854
353,154,147,43108
353,154,148,42736
353,154,149,42602
353,154,150,42650
353,155,147,43318
353,155,148,42960
353,155,149,42864
353,155,150,42964
353,155,151,43134
353,156,148,43420
353,156,149,43356
354,152,148,43078
354,153,147,43352
354,153,148,42926
354,153,149,42720
354,153,150,43298
354,154,147,43320
354,154,148,42912
354,154,149,42734
354,154,150,42736
354,154,151,42992
354,155,148,43146
354,155,149,43002
354,155,150,43050
354,155,151,43160
354,155,152,43332
355,152,148,43246
355,152,149,43192
355,153,148,43102
355,153,149,42870
355,153,150,42780
355,154,148,43094
355,154,149,42884
355,154,150,42830
355,154,151,42808
355,155,148,43338
355,155,149,43156
355,155,150,43144
355,155,151,43188
355,155,152,43296
356,152,149,43294
356,153,148,43412
356,153,149,43158
356,153,150,43022
356,154,148,43406
356,154,149,43168
356,154,150,43062
356,154,151,42980
356,155,149,43442
356,155,150,43372
356,155,151,43350
356,155,152,43398
357,154,151,43414
362,30,246,43034
362,30,247,42810
362,31,245,43126
362,31,246,42580
362,31,247,42294
362,31,248,42580
362,32,245,42938
362,32,246,42398
362,32,247,42124
362,32,248,42202
362,32,249,42986
362,33,245,43112
362,33,246,42580
362,33,247,42316
362,33,248,42404
362,33,249,42838
362,34,246,43012
362,34,247,42754
362,34,248,42848
362,34,249,43288
362,35,247,43380
362,35,248,43472
363,29,245,43348
363,29,246,43266
363,30,244,43420
363,30,245,42672
363,30,246,42066
363,30,247,42156
363,30,248,43078
363,31,244,42940
363,31,245,42204
363,31,246,41620
363,31,247,41292
363,31,248,41844
363,31,249,42988
363,32,244,42748
363,32,245,42032
363,32,246,41456
363,32,247,41142
363,32,248,41172
363,32,249,42194
363,32,250,43374
363,33,244,42926
363,33,245,42224
363,33,246,41658
363,33,247,41356
363,33,248,41398
363,33,249,41790
363,33,250,43026
363,34,244,43394
363,34,245,42684
363,34,246,42124
363,34,247,41830
363,34,248,41878
363,34,249,42270
363,34,250,42864
363,35,245,43352
363,35,246,42786
363,35,247,42492
363,35,248,42538
363,35,249,42928
363,35,250,43486
363,36,247,43306
363,36,248,43346
364,29,245,42770
364,29,246,42952
364,30,244,42876
364,30,245,42108
364,30,246,41484
364,30,247,41792
364,30,248,42668
364,31,243,43276
364,31,244,42416
364,31,245,41660
364,31,246,41060
364,31,247,40718
364,31,248,41420
364,31,249,42524
364,32,243,43106
364,32,244,42246
364,32,245,41512
364,32,246,40922
364,32,247,40596
364,32,248,40596
364,32,249,41716
364,32,250,42862
364,33,243,43322
364,33,244,42456
364,33,245,41738
364,33,246,41160
364,33,247,40848
364,33,248,40862
364,33,249,41318
364,33,250,42520
364,34,244,42956
364,34,245,42232
364,34,246,41662
364,34,247,41360
364,34,248,41380
364,34,249,41740
364,34,250,42370
364,35,245,42932
364,35,246,42358
364,35,247,42056
364,35,248,42074
364,35,249,42432
364,35,250,42950
364,36,246,43212
364,36,247,42904
364,36,248,42916
364,36,249,43268
365,29,244,43324
365,29,245,42526
365,29,246,42908
365,29,247,43466
365,30,244,42658
365,30,245,41870
365,30,246,41232
365,30,247,41684
365,30,248,42522
365,30,249,43492
365,31,243,43090
365,31,244,42214
365,31,245,41438
365,31,246,40826
365,31,247,40466
365,31,248,41254
365,31,249,42312
365,31,250,43350
365,32,243,42940
365,32,244,42064
365,32,245,41312
365,32,246,40712
365,32,247,40370
365,32,248,40354
365,32,249,41488
365,32,250,42586
365,33,243,43186
365,33,244,42306
365,33,245,41572
365,33,246,40986
365,33,247,40660
365,33,248,40654
365,33,249,41084
365,33,250,42240
365,33,251,43360
365,34,244,42836
365,34,245,42098
365,34,246,41522
365,34,247,41206
365,34,248,41206
365,34,249,41534
365,34,250,42090
365,34,251,43260
365,35,245,42832
365,35,246,42254
365,35,247,41938
365,35,248,41936
365,35,249,42262
365,35,250,42740
365,35,251,43392
365,36,246,43146
365,36,247,42824
365,36,248,42816
365,36,249,43136
366,29,244,43388
366,29,245,42802
366,29,246,43164
366,30,244,42730
366,30,245,41922
366,30,246,41266
366,30,247,41874
366,30,248,42674
366,31,243,43184
366,31,244,42290
366,31,245,41494
366,31,246,40866
366,31,247,40490
366,31,248,41372
366,31,249,42386
366,31,250,43368
366,32,243,43040
366,32,244,42146
366,32,245,41374
366,32,246,40760
366,32,247,40404
366,32,248,40436
366,32,249,41528
366,32,250,42572
366,33,243,43308
366,33,244,42412
366,33,245,41660
366,33,246,41062
366,33,247,40722
366,33,248,40696
366,33,249,41108
366,33,250,42212
366,33,251,43284
366,34,244,42974
366,34,245,42220
366,34,246,41634
366,34,247,41304
366,34,248,41284
366,34,249,41584
366,34,250,42054
366,34,251,43176
366,35,245,42996
366,35,246,42408
366,35,247,42078
366,35,248,42056
366,35,249,42354
366,35,250,42792
366,35,251,43398
366,36,246,43340
366,36,247,43004
366,36,248,42976
366,36,249,43268
367,29,245,43320
367,30,244,43046
367,30,245,42216
367,30,246,41702
367,30,247,42306
367,30,248,43064
367,31,244,42606
367,31,245,41788
367,31,246,41138
367,31,247,40854
367,31,248,41722
367,31,249,42690
367,32,243,43376
367,32,244,42462
367,32,245,41668
367,32,246,41034
367,32,247,40662
367,32,248,40742
367,32,249,41790
367,32,250,42782
367,33,244,42742
367,33,245,41970
367,33,246,41354
367,33,247,40998
367,33,248,40948
367,33,249,41344
367,33,250,42398
367,33,251,43416
367,34,244,43336
367,34,245,42564
367,34,246,41962
367,34,247,41616
367,34,248,41572
367,34,249,41844
367,34,250,42246
367,34,251,43302
367,35,245,43384
367,35,246,42780
367,35,247,42434
367,35,248,42388
367,35,249,42658
367,35,250,43058
367,36,247,43402
367,36,248,43350
368,30,245,42798
368,30,246,42386
368,30,247,42966
368,31,244,43214
368,31,245,42368
368,31,246,41688
368,31,247,41470
368,31,248,42304
368,31,249,43228
368,32,244,43072
368,32,245,42250
368,32,246,41588
368,32,247,41194
368,32,248,41284
368,32,249,42290
368,32,250,43230
368,33,244,43360
368,33,245,42562
368,33,246,41920
368,33,247,41542
368,33,248,41466
368,33,249,41812
368,33,250,42816
368,34,245,43194
368,34,246,42568
368,34,247,42200
368,34,248,42130
368,34,249,42372
368,34,250,42736
368,35,246,43432
368,35,247,43064
368,35,248,42992
368,35,249,43232
369,30,246,43132
369,31,245,43168
369,31,246,42446
369,31,247,42152
369,31,248,42956
369,32,245,43052
369,32,246,42350
369,32,247,41922
369,32,248,41902
369,32,249,42870
369,33,245,43376
369,33,246,42696
369,33,247,42286
369,33,248,42184
369,33,249,42388
369,33,250,43330
369,34,246,43386
369,34,247,42988
369,34,248,42892
369,34,249,43102
369,34,250,43428
370,31,246,43416
370,31,247,42912
370,32,246,43328
370,32,247,42848
370,32,248,42686
370,33,247,43232
370,33,248,43086
370,33,249,43252
396,65,51,43362
397,65,51,43378
397,66,52,43446
398,65,52,43488
409,25,205,43052
409,25,206,43128
410,25,205,42868
410,25,206,42556
410,25,207,43070
410,26,205,43194
410,26,206,43134
411,25,205,42878
411,25,206,42154
411,25,207,42714
411,26,205,43238
411,26,206,42726
411,26,207,43308
411,27,205,43418
411,27,206,43370
412,25,205,43014
412,25,206,41986
412,25,207,42556
412,26,205,43398
412,26,206,42516
412,26,207,43138
412,27,206,43146
413,25,205,43220
413,25,206,42242
413,25,207,42564
413,26,206,42666
413,26,207,43126
413,27,206,43082
414,25,205,43476
414,25,206,42554
414,25,207,42732
414,26,206,42998
414,26,207,43276
414,27,206,43238
415,25,206,42836
415,25,207,43084
415,26,206,43304
416,25,206,42996
416,26,206,43464
417,25,206,43360
430,206,38,43152
430,207,38,42782
430,208,38,43312
431,204,38,43492
431,205,38,42966
431,206,38,42430
431,207,38,42272
431,208,38,42826
431,208,39,43440
431,209,39,43340
431,210,39,43360
432,204,38,43046
432,205,38,42526
432,206,38,42006
432,207,38,42120
432,207,39,43244
432,208,38,42698
432,208,39,43002
432,209,38,43492
432,209,39,42890
432,210,39,42896
432,211,39,43364
433,203,38,43494
433,204,38,42962
433,205,38,42464
433,206,38,42048
433,207,38,42346
433,207,39,43216
433,208,38,42944
433,208,39,42968
433,209,39,42844
433,210,39,42832
434,204,38,43394
434,205,38,42940
434,206,38,42664
434,207,38,42986
434,208,39,43490
434,209,39,43352
434,210,39,43322
